record_id,first_name,surname,full_name,email,address,phone_number,date_of_birth,uk_nino,pan_number,uk_sort_code,uk_account_number,uk_iban,data_version,data_source,original_record_id,address_first_line,address_town_city,address_postcode,address_corruption_type,place_name_corruption,card_number_corruption,first_name_corruption,last_name_corruption,email_domain_corruption,phone_corruption,date_corruption,nino_corruption
663,Jon,Lammy,Jon Lammy, chris.vince.mp@datafusion.net ,"53 Tylacelyn Rd, Tonypandy Cf40 1Ju",0755565725,1985 - 10 - 23,AK 68 25 49 C,xxxx--xxx-x-xx-xx-4676,588715,40558521,GB98ABCD58871540558521,dirty,mplist_650,13,53 Tylacelyn Rd,Tonypandy,CF40 1JU,title_case,no_change,hyphenated_pan,no_change,no_change,wrong_tld,truncated_phone,missing_leading_zero_date,no_change
664,Preet K@ur,nichols,Preet Kaur Nich0ls,jonathan.davies.mp @ creativehub.org,"5 Kingsmead Way, Clapton, Londan E9 5Qg, Uk",+447002141341,16/10/2000,BL 54 27 63 A,*34041027360410,29-27-27,64821516,GB29ABCD29272764821516,dirty,mplist_650,14,5 Kingsmead Way,London,E9 5QG,1_to_I,misspelled_place_name,truncated_pan,i_to_y,no_change,no_change,five_to_S_phone,dash_to_dot_date,no_change
665,Asshley,dean, Ashley Dean ,kate.osamor.mp@carepoint-medical.co.uk," Telford Way Ind. Estate, 3 Vernon Court, Henson Way, Kettering NN168PX, United Kingdom ",+4478359034I0,07051997,AT 74 49 67 B,433528011112I415,72-30-74,40540838,GB89ABCD723O744O54O838,dirty,mplist_650,15,Telford Way Ind. Estate,Kettering,NN16 8PX,postcode_no_space,no_change,alpha_in_pan,doubled_consonant,no_change,missing_m_domain,one_to_I_phone,no_separator_date,no_change
666,GREGOR,Cane,Gregor Cane,joanireidmp@protonmailcom,"michael robbins way, raunds, ringstead, wellingborough nn9 6gr, uk",+4474783882I5,21 March 1993,CB 14 70 56 C,*3480203398713669,56.44.00,94276698,GB38ABCD56440094276698,dirty,mplist_650,16,michael robbins way,wellingborough,NN9 6GR,lowercase,no_change,extra_digit_pan,ck_to_k,no_change,missing_m_domain,one_to_I_phone,dash_to_slash_date,no_change
667,Andreu,Mohamed,Andrew Mohame,andrew . pakes . mp@tutanota . com,"22-24 QUEENS DR, LIVERPOOL L15 7NE, UK",+4417976659990,1968.11.12,CK 22 26 14 A,565559720657I864,18-54-90,43221974,GB57ABCD18549043221974,dirty,mplist_650,17,22-24 QUEENS DR,LIVERPOOL,L15 7NE,uppercase,no_change,alpha_in_pan,misspelled_name,no_change,wrong_tld,wrong_country_code,dash_to_slash_date,no_change
668,Traacy,  Freeman,Tracy Freeman,colum.eastwood.mpyahoo.com,"84 S Ealing Rd, Ealing, Londan W54Qb, Uk",+447617915425x456,16-04-1956,AT 53 81 OO C,xxxx-x xxx-xxxx-7288,29-91-56,5221-4980,GB40ABCD29915652214980,dirty,mplist_650,18,84 S Ealing Rd,London,W5 4QB,title_case,misspelled_place_name,partial_space_pan,doubled_vowel,no_change,no_change,no_change,no_separator_date,no_change
669,Emiily,Bowie,Emily Bowi3,sian.berry.mp@cyberflow.com,"8 Market St, Winterton, Scunthorpe Dn15 9Pt, Uk",+44764O189447,19970901,AS  73 62  13 C,525174 6723075317,48-31-22,17842391,UK51ABCD48312217842391,dirty,mplist_650,19,8 Market St,Scunthorpe,DN15 9PT,normalized_spaces,no_change,partial_space_pan,misspelled_name,no_change,wrong_tld,zero_to_O_phone,two_digit_year,no_change
670,Jonathano, Smart ,  Jonathan Smart,steff.aquarone.mp@blackstone-advisory.net,"29 High St ,  Wendover ,  Aylesbury HP22 6EA ,  UK",+4476991S6919x4S6,1952,AB 45 70 22 A,4118O52167051891,85.84.08,91242160,GB74ABCD85840891242160,dirty,mplist_650,20,29 High St,Aylesbury,HP22 6EA,number_change,no_change,alpha_in_pan,ph_to_f,no_change,wrong_tld,five_to_S_phone,two_digit_year,no_change
671,LHellen,DUNCAN SMITH,Helen Duncan Smith,matt.rodda.mp @ intellilearn.co.uk,"25-27 Palmerston Rd, Portsmouth, Southsea PO5 3QQ",07865515362,26-07-1971,CE 17 97 54 A,*341-5079-8799-1246,15-59-69,66350059,GB37 ABCD 1559 6966 3500 59,dirty,mplist_650,21,25-27 Palmerston Rd,Southsea,PO5 3QQ,remove_last_part,no_change,hyphenated_pan,doubled_consonant,no_change,no_change,no_change,slash_to_dash_date,no_change
672,Bill,Campbell,Bill Campbell,grahamemorrismp@hushmailcom,"LLEWELLYN ST, PENTRE CF41 7BW, UK",+4477115402561,19700220,BA 14 42 98 B,47374269668017209,22-28-42,12611139,GB11ABCD22284212611139,dirty,mplist_650,22,LLEWELLYN ST,PENTRE,CF41 7BW,uppercase,no_change,extra_digit_pan,y_to_i,no_change,missing_m_domain,extra_digit_phone,no_separator_date,no_change
673,CHRISTINE,Bacon,  Christine Bacon,rupa.huq.mp@mailfence.com,"133 Sandgate Rd, Folkestone CT20 2BL, UK",07822341315x456,1986-10-18,AM 72 77 79 C,3488 9249 4598 063*,426675,3069-9419,GB28ABCD4266753O699419,dirty,mplist_650,23,133 Sandgate Rd,Folkestone,CT20 2BL,I_to_1,no_change,formatted_pan,i_to_y,no_change,wrong_tld,missing_country_code,no_separator_date,no_change
674,Valerie,Coleman,alerie Coleman, preet.gill.mp@techforge-industries.com ," Newry BT35 6AY, UK",+447816115905ext.123,20/8/2000,BA 92 23 99 B,3410O5301249973,19 77 14,61606238,GB64ABCD197714616O6238,dirty,mplist_650,24,Newry BT35 6AY,Newry,BT35 6AY,normalized_spaces,no_change,alpha_in_pan,no_change,no_change,no_change,duplicate_country_code,missing_leading_zero_date,no_change
675,Richardv,vEshalomi,R1chard Eshalom1,sarah.jones.mp@fastmail.com,"34 NORTH ST, WORTHING BN11 1DU, UK",+4470753436961,16 May 1995,AE 87 92 76 A,49781057l4577978,00-27-99,77312275,GB29ABCD00279977312275,dirty,mplist_650,25,34 NORTH ST,WORTHING,BN11 1DU,abbreviate_uk,no_change,alpha_in_pan,ph_to_f,no_change,wrong_tld,extra_digit_phone,no_change,no_change
676,St3ph3,Duffield  ,Stephen Duffiel,johanna.baxter.mp@blueyonder.co.uk,"64 SADDLER ST, DURHAM DH1 3PG, UK, England",07 040 759700,15/03/1982,AA 69 30 77 B,3482762660192739,18-29-54,61035265,GB66ABCD18295461035265,dirty,mplist_650,26,64 SADDLER ST,DURHAM,DH1 3PG,add_england,no_change,extra_digit_pan,missing_last_letter,no_change,missing_m_domain,spaced_phone,missing_leading_zero_date,no_change
677,Mari Kelli,german,  Mary Kelly German,john.slinger.mp@pinnacle-group.co.uk,"Sandridge Rd, Melksham SN12 7QW, UK",+4471921789531,21-6-1971,CA 82 82 20 B,34265204101968,59.48.27,27192228,GB95ABCD59482727192228,dirty,mplist_650,27,Sandridge Rd,Melksham,SN12 7QW,abbreviate_uk,no_change,truncated_pan,y_to_i,no_change,missing_m_domain,extra_digit_phone,missing_leading_zero_date,no_change
678,Sarrah,Coomb3s,Sarah Coombes,paulette . hamilton . mp@blackstone-advisory . net," 100 High St, Poole BH15 1BL, UK ",0742840977I,1983-04-12,AE379463B,539043097149646,45-36-13,5836-3509,GB18ABCD45361358363509,dirty,mplist_650,28,100 High St,Poole,BH15 1BL,I_to_1,no_change,truncated_pan,misspelled_name,no_change,extra_m_domain,one_to_I_phone,missing_leading_zero_date,no_change
679,Gill,Niblett,G1ll N1blett,juliet.campbell.mp@medcare-solutionscom,"7 The Highway, Station Road, Beaconsfield HP91QD",07376911441x456,2002 . 02 . 25,AK 60 96 89 C,5815O30940875692,92-30-89,27899462,GB96ABCD92308927899462,dirty,mplist_650,29,7 The Highway,Beaconsfield,HP9 1QD,postcode_no_space,no_change,alpha_in_pan,ck_to_k,no_change,missing_dot,missing_country_code,dash_to_dot_date,no_change
680,Briann, Holden ,Brian Holden,alex.burghart.mp@posteo.de,"45 Hollywood Rd ,  Kensington ,  Londn SW10 9HX ,  UK",447847062529,31-12-1984,bh 58 21 28 b,349399352738807,64.24.58,95196388,GB76ABCD64245895196388,dirty,mplist_650,30,45 Hollywood Rd,London,SW10 9HX,number_change,misspelled_place_name,truncated_pan,misspelled_name,no_change,missing_o_domain,no_change,missing_leading_zero_date,no_change
681,Shockat,Freeman,Shockat Freema,lee.pitcher.mp@icloud.co,"9 The Square, Warrenpoint, Newry BT343LY, UK",+4479326597I0,28 / 08 / 1993,BL 17 93 80 C,xxxx--xxx-x-xx-xx-5785,193163,52 69 29 55,GB40ABCD19316352692955,dirty,mplist_650,31,9 The Square,Newry,BT34 3LY,1_to_I,no_change,hyphenated_pan,no_change,no_change,missing_m_domain,one_to_I_phone,missing_leading_zero_date,no_change
682,Jessic,Campbel,Jessica Campbell,luke.akehurst.mp@marketplace-direct.cm,"398 Dedworth Rd, Windsor Sl4 4Jr, Uk",+44-702-2395386,30101948,BA 36 48 87 A,48521050l3075414,17 43 54,65728998,GB88ABCD17435465728998,dirty,mplist_650,32,398 Dedworth Rd,Windsor,SL4 4JR,street_abbreviation,no_change,alpha_in_pan,ck_to_k,no_change,missing_o_domain,hyphenated_phone,no_separator_date,no_change
683,Terry,Lavery,  Terry Lavery,alexdotballingerdotmp@shopbridgedotcodotuk,"52-49 Drumalane Rd, Newry BT35 8AR, UK",+44.7843627708,1998-04-27,AX 87 29 85 C,51529395l3842058,50.42.24,34 53 37 69,GB80ABCD50422434533769,dirty,mplist_650,33,52-49 Drumalane Rd,Newry,BT35 8AR,no_change,no_change,alpha_in_pan,ph_to_f,no_change,extra_m_domain,five_to_S_phone,slash_to_dot_date,no_change
684,mma,Mcdonald,Emma McDonald,ABTISAM.MOHAMED.MP@CATALYST-INNOVATIONSCOM," 180-182 MAXWELL RD, BEACONSFIELD HP9 1QX, UK ",070-661-80456,21-02-1951,CR013119C,*5689968132200503,43-22-81,91780836,GB96ABCD43228191780836,dirty,mplist_650,34,180-182 MAXWELL RD,BEACONSFIELD,HP9 1QX,uppercase,no_change,missing_leading_zero,ph_to_f,no_change,missing_dot,hyphenated_phone,slash_to_dash_date,no_change
685,ee,betts,Lee Betts,apsana.begum.mp@virginmedia.com," 33 Southside St, Town Centre, Plymouth PL1 2LE, UK ",07054435I70,04/09/2004,AA 47 44 69 A,*345 6736 2889 7618,581251,32 49 40 86,GB79ABCD58125132494086,dirty,mplist_650,35,33 Southside St,Plymouth,PL1 2LE,no_change,no_change,formatted_pan,y_to_i,no_change,no_change,one_to_I_phone,no_separator_date,no_change
686,Andr3w,  Hendrick,Andrew HendrickG,mike.kane.mpathotmail.com,"42 High St, Rhyl LL18 1ET, UK",07620943170,1971.07.31,BK 76 42 62 A,52654273l0682818,31.51.47,66 52 56 61,GB82ABCD31514766525661,dirty,mplist_650,36,42 High St,Rhyl,LL18 1ET,no_change,no_change,alpha_in_pan,no_change,no_change,no_change,missing_country_code,dash_to_dot_date,no_change
687,matt,  Mather,att Mather,APSANA.BEGUM.MP@BRIGHTFUTURE-EDUCATIONORG,126 High St Merthyr Tydfil CF47 8BT UK,+447508023831,1976/7/26,BT 45 41 30 A,550192 9679329037*,62:88:11,84557644,GB41ABCD62881184557644,dirty,mplist_650,37,126 High St Merthyr Tydfil CF47 8BT UK,126 High St Merthyr Tydfil,CF47 8BT,removed_commas,no_change,partial_space_pan,swapped_last_two,no_change,missing_dot,no_change,missing_leading_zero_date,no_change
688,ISyobhayn,Taylor,SIOBHAIN TAYLOR,afzalkhanmp@skycom,"Beanacre Rd, Melksham SN12 8AG, UK",7316516210,1956-10-12,AT 78 69 03 C,424164039263I767,93-25-24,78 55 78 38,GB73ABCD93252478557838,dirty,mplist_650,38,Beanacre Rd,Melksham,SN12 8AG,abbreviate_uk,no_change,alpha_in_pan,i_to_y,no_change,missing_dot,missing_country_code,no_change,no_change
689,arl,Kyle,arl Kyle, laura.trott.mp@protonmail.com ,"40 High St ,  Eton ,  Windsor SL46BD ,  UK",07343068250,20.11.1969,AS 01 02 98 A,345039567425I55,82-36-85,91655193,GB91ABCD82368591655193,dirty,mplist_650,39,40 High St,Windsor,SL4 6BD,postcode_no_space,no_change,alpha_in_pan,missing_first_letter,no_change,no_change,wrong_country_code,no_separator_date,no_change
690,Janne,Holden,Janet Holden,claire.hanna.mp@artisanworks.org,"4th Floor, 33 Castle Street, Edinborough EH2 3DN, United Kingdom",07322894137,1991 . 04 . 26,AK 18 56 15 C,4O9O882I62456477,60-85-04,53 55 73 72,GB89ABCD60850453557372,dirty,mplist_650,40,4th Floor,Edinburgh,EH2 3DN,avenue_abbreviation,misspelled_place_name,ocr_error_pan,doubled_consonant,no_change,extra_m_domain,five_to_S_phone,dash_to_dot_date,no_change
691,Jamies, Bacon ,James Bacon  ,sarah.bool.mp@skillsacademy.com,"24 George St ,  Perth PH1 5JR ,  UK",07799534624,21/06/1993,BH  49 67  85 A,4294 5828 2238 9101,61 87 01,26135761,GB25ABCD61870126135761,dirty,mplist_650,41,24 George St,Perth,PH1 5JR,street_abbreviation,no_change,formatted_pan,misspelled_name,no_change,wrong_tld,no_change,dash_to_slash_date,no_change
692,Jodie,Fenton-Glynn,Jodie  Fenton-Glynn,nick.thomassymonds.mp@silverbridge-capitaluk,"Purbeck Parade  ,   1-3  ,   Lytchett Matravers  ,   Poole BH16 6BQ  ,   United Kingdom",+44-753-8750010,01031987,AX  33 94  10 A,346397 900096561,86-17-69,76725575,GB58ABCD86176976725575,dirty,mplist_650,42,Purbeck Parade,Poole,BH16 6BQ,spaced_commas,no_change,partial_space_pan,ph_to_f,no_change,missing_dot,hyphenated_phone,no_separator_date,no_change
693,teve,CollingeM,Steve C0llinge, lisa.nandy.mp@production-solutionscom ,"74 High St, Banchory Ab31 5Ss, Uk",+447329842123x456,22011982,CB 42 21 44 C,411541247139I352,96-91-50,54058911,GB61ABCD96915054058911,dirty,mplist_650,43,74 High St,Banchory,AB31 5SS,normalized_spaces,no_change,alpha_in_pan,missing_first_letter,no_change,missing_dot,duplicate_country_code,no_separator_date,no_change
694,atalie,G@rdiner,Natalie Gardiner,becky.gittins.mp@mediastream.net,"158 Causewayside, Edinborough EH9 1PR, UK",071658340,30 October 1956,AP 85 54 87 B,34142372604214,03:98:64,5083-3146,UK81ABCD03986450833146,dirty,mplist_650,44,158 Causewayside,Edinburgh,EH9 1PR,no_change,misspelled_place_name,truncated_pan,ph_to_f,no_change,extra_m_domain,truncated_phone_2,two_digit_year,no_change
695,Jonathan,Dearden,Jonathan  Dearden, lillian.jones.mp@mailfence.com ,"29 Cambridge St, Wellingborough NN8 1DW, UK",44776863582,1971-07-14,CK591901D,348209 780318116*,96 08 95,76633081,gb37abcd96089576633081,dirty,mplist_650,45,29 Cambridge St,Wellingborough,NN8 1DW,avenue_abbreviation,no_change,partial_space_pan,no_change,no_change,wrong_tld,truncated_phone,no_change,no_change
696,Melanie,Bake,Mel@nie B@ker,janet.daby.mp@crystal-capitalnet," THE FAULKNER BUILDING, N ORMESBY RD, MIDDLESBROUGH TS4 2AP, UK ",+447106423299,06-04-1989,BM 48 76 00 C,3451-3320-1186-462,21-30-52,51630950,GB19ABCD21305251630950,dirty,mplist_650,46,THE FAULKNER BUILDING,MIDDLESBROUGH,TS4 2AP,extra_spaces,no_change,hyphenated_pan,no_change,no_change,missing_dot,duplicate_country_code,slash_to_dot_date,no_change
697,jeremy,CVince,  Jeremy Vince,andy.mcdonald.2nd@fastmailcom,"Mr Speakers Way, Tonypandy Cf40 2Ps, Uk",+447212094739,1992.04.19,BA  50 81  88 D,*34729319690192212,022297,28049355,GB36ABCD02229728049355,dirty,mplist_650,47,Mr Speakers Way,Tonypandy,CF40 2PS,title_case,no_change,extra_digits_pan,no_change,no_change,missing_dot,no_change,dash_to_dot_date,no_change
698,J@mes,Carden,  James Carden,ChrisdotElmoredotmp@iclouddotcom,27 Mount Pleasant St Dowlais Merthyr Tydfil CF48 3AF UK,+44720767798,2003,BH 16 32 62 A,340202997727603,45-28-33,9838-6261,GB13ABCD45283398386261,dirty,mplist_650,48,27 Mount Pleasant St Dowlais Merthyr Tydfil CF48 3AF UK,27 Mount Pleasant St Dowlais Merthyr Tydfil,CF48 3AF,road_expansion,no_change,truncated_pan,y_to_i,no_change,wrong_tld,truncated_phone,two_digit_year,no_change
699,Uma,Reynoldst,Uma Reynolds,pamela.nash.mp@eastgate-consulting.co,"  Emsworth PO10 8SF, United Kingdom ",+447078030697ext.123,19/04/1961,AH 80 96 54 B,349831 347734644,34-92-12,33 93 89 75,gb83abcd34921233938975,dirty,mplist_650,49,Emsworth PO10 8SF,Emsworth,PO10 8SF,extra_spaces,no_change,partial_space_pan,i_to_y,no_change,missing_m_domain,duplicate_country_code,no_change,no_change
700,Jaacob,ribeiro-addy,Jacob R1be1ro-Addy,apsana.begum.mpzoho.com,"83 High St, Rushden NN10 0NZ, UK",077393061531,2000 - 06 - 29,AH 03 55 64 A,340573485158351,10-97-11,70 22 03 75,GB61ABCD10971170220375,dirty,mplist_650,50,83 High St,Rushden,NN10 0NZ,street_expansion,no_change,missing_leading_zero,doubled_vowel,no_change,no_change,extra_digit_phone,reversed_date_format,no_change
701,Scott, Mayhew , Scott Mayhew ,helen . grant . mp@knowledge-hub . edu,"102-103 High St, Merthyr Tydfil CF47 8AP, UK",075727242,1973 - 01 - 04,BL 96 3O O5 D,349167170925369,67.18.20,98057006,GB89ABCD67182098057006,dirty,mplist_650,51,102-103 High St,Merthyr Tydfil,CF47 8AP,street_expansion,no_change,missing_leading_zero,ph_to_f,no_change,no_change,truncated_phone_2,reversed_date_format,no_change
702,Charlye,Mathew,Charlie Mathew,luke.charters.mp@silverbridge-capital.co.uk,"10-16 & Lower Ground Unit 18 The Thamesgate Centre ,  Gravesend DA11 0AU ,  United Kingdom",+4 479 11409430ext.123,20-3-1950,CB 78 98 63 A,455372663308797,91-45-34,89 05 06 45,gb77abcd91453489050645,dirty,mplist_650,52,10-16 & Lower Ground Unit 18 The Thamesgate Centre,Gravesend,DA11 0AU,remove_last_part,no_change,truncated_pan,i_to_y,no_change,missing_m_domain,spaced_phone,missing_leading_zero_date,no_change
703,Jan,Pakes,Janet Pakes,richard.tice.mp@knowledge-hub.edu,"Unit, 23A Pant Industrial Estate, Merthyr Tydfil CF48 2SR",0757728091999,19840422,BM 79 54 44 D,5076722888648768,94-02-36,39 32 04 07,GB70ABCD94023639320407,dirty,mplist_650,53,Unit,Merthyr Tydfil,CF48 2SR,street_abbreviation,no_change,missing_leading_zero,missing_last_letter,no_change,no_change,extra_digits_phone,no_separator_date,no_change
704,L3igh,McIntyr3,Leigh McIntyre,bill.esterson.mp@learningbridge.org,"39-41 High St, Crieff PH7 3HT, UK",07 279 876518,07 March 1960,CK726159D,*5498288887566,06.14.32,99023090,gb15abcd06143299023090,dirty,mplist_650,54,39-41 High St,Crieff,PH7 3HT,no_change,no_change,truncated_pan,ph_to_f,no_change,no_change,spaced_phone,slash_to_dash_date,no_change
705,Karl,Gardiner,karl gardiner,bayo.alaba.mp@nexus-technologiescouk," carlisle ca2 7ha, uk",+44-722-0612649,19 August 1972,bk 54 44 55 c,xxxx-xxxx-xxxx-154612,25-66-91,48365501,GB28ABCD25669148365501,dirty,mplist_650,55,carlisle ca2 7ha,carlisle,CA2 7HA,lowercase,no_change,extra_digits_pan,missing_first_letter,no_change,missing_dot,hyphenated_phone,reversed_date_format,no_change
706,uke,Nokes  ,Luke N0kes,alex.sobel.mp@fastmail.com,"A37, Radstock BA3 4UU, UK",4472927127,1955 - 06 - 08,BE 51 43 87 A,*3452222O8598989,186791,7910770,GB38ABCD18679107910770,dirty,mplist_650,56,A37,Radstock,BA3 4UU,no_change,no_change,ocr_error_pan,i_to_y,no_change,no_change,truncated_phone_2,no_change,no_change
707,Frakn,Hodgson,  Frank Hodgson,gurinder.josan.mp@fastmail.cm,"137-138 High St, Stockton-On-Tees Ts18 1Lp, Uk",+4407876404415,19-03-1955,AP 91 00 06 B,4I867632548877I6,76.08.56,3049-9610,GB28ABCD76085630499610,dirty,mplist_650,57,137-138 High St,Stockton-On-Tees,TS18 1LP,postcode_add_space,no_change,ocr_error_pan,swapped_last_two,no_change,missing_o_domain,duplicate_country_code,slash_to_dash_date,no_change
708,ally,Lewis  ,Sally Lewi, simon.opher.mp@oakwood-group.net ," Hyndburn Rd, Accrington BB5 1QR, UK ",07484550875,1996.05.29,CA 41 14 36 A,3472578022015159,55:94:80,86389424,GB59 ABCD 5594 8086 3894 24,dirty,mplist_650,58,Hyndburn Rd,Accrington,BB5 1QR,I_to_1,no_change,extra_digit_pan,i_to_y,no_change,wrong_tld,no_change,dash_to_dot_date,no_change
709,iek,Midgley,  Mike Midgley,laura . kyrkesmith . mp@wellspring-health . com," 233/249 High St ,  Slough SL1 1BY ,  UK ",+447679902400,18 July 1996,BH 37 95 20 A,3498 8657 6900 469,060314,72429395,GB89ABCD06031472429395,dirty,mplist_650,59,233/249 High St,Slough,SL1 1BY,extra_spaces,no_change,formatted_pan,swapped_last_two,no_change,wrong_tld,one_to_I_phone,dash_to_dot_date,no_change
710,Daivd,Foody,David Foody  ,sarah.edwards.mp@outlook.co," 8-12 Moss Road Sterling Mills Outlet Shopping Village, Tillicoultry FK13 6HQ, United Kingdom ",0745216566,22 October 2006,BA 41 74 68 D,xxxx-x xxx-xxxx-4366,93:89:90,71 10 54 3,UK57ABCD93899007110543,dirty,mplist_650,60,8-12 Moss Road Sterling Mills Outlet Shopping Village,Tillicoultry,FK13 6HQ,road_expansion,no_change,partial_space_pan,misspelled_name,no_change,corrupted_email_domain,truncated_phone,missing_leading_zero_date,no_change
711,Simon,Hamilton  ,Simon Hamilton  ,julie.minns.mp @ skillsacademy.com,"York Place, Londin Rd, Bath Ba1 6Ae, Uk",075499593,06051970,AH 25 28 17 B,4654 6459 8090 8974,99 92 72,72556938,GB86ABCD99927272556938,dirty,mplist_650,61,York Place,Bath,BA1 6AE,title_case,misspelled_place_name,formatted_pan,ck_to_k,no_change,wrong_tld,truncated_phone_2,no_separator_date,no_change
712,Waarinder,COLLINS,Warinder Collins  ,anneliese.midgley.mpengineered-systems.net,"Lake End Rd, Taplow, Maidenhead SL6 0QH, UK",+4470191461921,15 February 1955,BB 87 40 36 C,53571587l2623844,12.94.57,98 00 02 31,GB79ABCD12945798000231,dirty,mplist_650,62,Lake End Rd,Maidenhead,SL6 0QH,I_to_1,no_change,alpha_in_pan,doubled_vowel,no_change,no_change,extra_digit_phone,slash_to_dot_date,no_change
713,Alison,MyerC,cAlison Myer,jack.abbott.mp@production-solutions.com,"91 High St, Cefn-coed-y-cymmer, Merthyr Tydfil CF48 2PN, UK",07151035477,25/11/1951,AB 93 29 30 A,439842083468551,31:38:33,86 60 57 77,gb99abcd31383386605777,dirty,mplist_650,63,91 High St,Merthyr Tydfil,CF48 2PN,road_abbreviation,no_change,truncated_pan,ck_to_k,no_change,extra_m_domain,no_change,dash_to_slash_date,no_change
